iid,wave,gender,age,race,field_cd,race_p,field_cd_p,match,attr1_1,sinc1_1,fun1_1,amb1_1,shar1_1
96,4,1,26.0,3.0,5.0,2.0,11.0,0,10.0,20.0,22.0,6.0,22.0
96,4,1,26.0,3.0,5.0,2.0,8.0,0,10.0,20.0,22.0,6.0,22.0
96,4,1,26.0,3.0,5.0,4.0,10.0,0,10.0,20.0,22.0,6.0,22.0
96,4,1,26.0,3.0,5.0,6.0,1.0,0,10.0,20.0,22.0,6.0,22.0
96,4,1,26.0,3.0,5.0,2.0,9.0,0,10.0,20.0,22.0,6.0,22.0
96,4,1,26.0,3.0,5.0,2.0,5.0,0,10.0,20.0,22.0,6.0,22.0
97,4,1,29.0,2.0,10.0,2.0,6.0,0,50.0,7.0,23.0,0.0,0.0
97,4,1,29.0,2.0,10.0,2.0,11.0,1,50.0,7.0,23.0,0.0,0.0
97,4,1,29.0,2.0,10.0,3.0,11.0,0,50.0,7.0,23.0,0.0,0.0
97,4,1,29.0,2.0,10.0,4.0,5.0,0,50.0,7.0,23.0,0.0,0.0
97,4,1,29.0,2.0,10.0,4.0,10.0,0,50.0,7.0,23.0,0.0,0.0
97,4,1,29.0,2.0,10.0,2.0,6.0,0,50.0,7.0,23.0,0.0,0.0
97,4,1,29.0,2.0,10.0,6.0,9.0,0,50.0,7.0,23.0,0.0,0.0
97,4,1,29.0,2.0,10.0,3.0,8.0,0,50.0,7.0,23.0,0.0,0.0
97,4,1,29.0,2.0,10.0,3.0,10.0,0,50.0,7.0,23.0,0.0,0.0
97,4,1,29.0,2.0,10.0,2.0,11.0,0,50.0,7.0,23.0,0.0,0.0
97,4,1,29.0,2.0,10.0,2.0,3.0,1,50.0,7.0,23.0,0.0,0.0
97,4,1,29.0,2.0,10.0,2.0,11.0,0,50.0,7.0,23.0,0.0,0.0
97,4,1,29.0,2.0,10.0,2.0,11.0,0,50.0,7.0,23.0,0.0,0.0
97,4,1,29.0,2.0,10.0,2.0,8.0,0,50.0,7.0,23.0,0.0,0.0
97,4,1,29.0,2.0,10.0,4.0,10.0,0,50.0,7.0,23.0,0.0,0.0
97,4,1,29.0,2.0,10.0,6.0,1.0,1,50.0,7.0,23.0,0.0,0.0
97,4,1,29.0,2.0,10.0,2.0,9.0,1,50.0,7.0,23.0,0.0,0.0
97,4,1,29.0,2.0,10.0,2.0,5.0,1,50.0,7.0,23.0,0.0,0.0
98,4,1,39.0,2.0,11.0,2.0,6.0,0,40.0,20.0,20.0,0.0,5.0
98,4,1,39.0,2.0,11.0,2.0,11.0,1,40.0,20.0,20.0,0.0,5.0
98,4,1,39.0,2.0,11.0,3.0,11.0,0,40.0,20.0,20.0,0.0,5.0
98,4,1,39.0,2.0,11.0,4.0,5.0,0,40.0,20.0,20.0,0.0,5.0
98,4,1,39.0,2.0,11.0,4.0,10.0,0,40.0,20.0,20.0,0.0,5.0
98,4,1,39.0,2.0,11.0,2.0,6.0,0,40.0,20.0,20.0,0.0,5.0
98,4,1,39.0,2.0,11.0,6.0,9.0,0,40.0,20.0,20.0,0.0,5.0
98,4,1,39.0,2.0,11.0,3.0,8.0,0,40.0,20.0,20.0,0.0,5.0
98,4,1,39.0,2.0,11.0,3.0,10.0,0,40.0,20.0,20.0,0.0,5.0
98,4,1,39.0,2.0,11.0,2.0,11.0,0,40.0,20.0,20.0,0.0,5.0
98,4,1,39.0,2.0,11.0,2.0,3.0,0,40.0,20.0,20.0,0.0,5.0
98,4,1,39.0,2.0,11.0,2.0,11.0,0,40.0,20.0,20.0,0.0,5.0
98,4,1,39.0,2.0,11.0,2.0,11.0,0,40.0,20.0,20.0,0.0,5.0
98,4,1,39.0,2.0,11.0,2.0,8.0,0,40.0,20.0,20.0,0.0,5.0
98,4,1,39.0,2.0,11.0,4.0,10.0,0,40.0,20.0,20.0,0.0,5.0
98,4,1,39.0,2.0,11.0,6.0,1.0,0,40.0,20.0,20.0,0.0,5.0
98,4,1,39.0,2.0,11.0,2.0,9.0,1,40.0,20.0,20.0,0.0,5.0
98,4,1,39.0,2.0,11.0,2.0,5.0,0,40.0,20.0,20.0,0.0,5.0
99,4,1,28.0,2.0,1.0,2.0,6.0,0,30.0,30.0,10.0,10.0,0.0
99,4,1,28.0,2.0,1.0,2.0,11.0,1,30.0,30.0,10.0,10.0,0.0
99,4,1,28.0,2.0,1.0,3.0,11.0,0,30.0,30.0,10.0,10.0,0.0
99,4,1,28.0,2.0,1.0,4.0,5.0,0,30.0,30.0,10.0,10.0,0.0
99,4,1,28.0,2.0,1.0,4.0,10.0,0,30.0,30.0,10.0,10.0,0.0
99,4,1,28.0,2.0,1.0,2.0,6.0,1,30.0,30.0,10.0,10.0,0.0
99,4,1,28.0,2.0,1.0,6.0,9.0,1,30.0,30.0,10.0,10.0,0.0
99,4,1,28.0,2.0,1.0,3.0,8.0,1,30.0,30.0,10.0,10.0,0.0
99,4,1,28.0,2.0,1.0,3.0,10.0,0,30.0,30.0,10.0,10.0,0.0
99,4,1,28.0,2.0,1.0,2.0,11.0,0,30.0,30.0,10.0,10.0,0.0
99,4,1,28.0,2.0,1.0,2.0,3.0,0,30.0,30.0,10.0,10.0,0.0
99,4,1,28.0,2.0,1.0,2.0,11.0,1,30.0,30.0,10.0,10.0,0.0
99,4,1,28.0,2.0,1.0,2.0,11.0,0,30.0,30.0,10.0,10.0,0.0
99,4,1,28.0,2.0,1.0,2.0,8.0,1,30.0,30.0,10.0,10.0,0.0
99,4,1,28.0,2.0,1.0,4.0,10.0,0,30.0,30.0,10.0,10.0,0.0
99,4,1,28.0,2.0,1.0,6.0,1.0,1,30.0,30.0,10.0,10.0,0.0
99,4,1,28.0,2.0,1.0,2.0,9.0,1,30.0,30.0,10.0,10.0,0.0
99,4,1,28.0,2.0,1.0,2.0,5.0,0,30.0,30.0,10.0,10.0,0.0
100,4,1,30.0,6.0,8.0,2.0,6.0,0,20.0,25.0,15.0,5.0,10.0
100,4,1,30.0,6.0,8.0,2.0,11.0,0,20.0,25.0,15.0,5.0,10.0
100,4,1,30.0,6.0,8.0,3.0,11.0,0,20.0,25.0,15.0,5.0,10.0
100,4,1,30.0,6.0,8.0,4.0,5.0,0,20.0,25.0,15.0,5.0,10.0
100,4,1,30.0,6.0,8.0,4.0,10.0,0,20.0,25.0,15.0,5.0,10.0
100,4,1,30.0,6.0,8.0,2.0,6.0,0,20.0,25.0,15.0,5.0,10.0
100,4,1,30.0,6.0,8.0,6.0,9.0,0,20.0,25.0,15.0,5.0,10.0
100,4,1,30.0,6.0,8.0,3.0,8.0,0,20.0,25.0,15.0,5.0,10.0
100,4,1,30.0,6.0,8.0,3.0,10.0,0,20.0,25.0,15.0,5.0,10.0
100,4,1,30.0,6.0,8.0,2.0,11.0,0,20.0,25.0,15.0,5.0,10.0
100,4,1,30.0,6.0,8.0,2.0,3.0,1,20.0,25.0,15.0,5.0,10.0
100,4,1,30.0,6.0,8.0,2.0,11.0,0,20.0,25.0,15.0,5.0,10.0
100,4,1,30.0,6.0,8.0,2.0,11.0,0,20.0,25.0,15.0,5.0,10.0
100,4,1,30.0,6.0,8.0,2.0,8.0,0,20.0,25.0,15.0,5.0,10.0
100,4,1,30.0,6.0,8.0,4.0,10.0,0,20.0,25.0,15.0,5.0,10.0
100,4,1,30.0,6.0,8.0,6.0,1.0,0,20.0,25.0,15.0,5.0,10.0
100,4,1,30.0,6.0,8.0,2.0,9.0,0,20.0,25.0,15.0,5.0,10.0
100,4,1,30.0,6.0,8.0,2.0,5.0,1,20.0,25.0,15.0,5.0,10.0
101,4,1,22.0,4.0,8.0,2.0,6.0,0,40.0,8.0,12.0,10.0,20.0
101,4,1,22.0,4.0,8.0,2.0,11.0,0,40.0,8.0,12.0,10.0,20.0
101,4,1,22.0,4.0,8.0,3.0,11.0,0,40.0,8.0,12.0,10.0,20.0
101,4,1,22.0,4.0,8.0,4.0,5.0,0,40.0,8.0,12.0,10.0,20.0
101,4,1,22.0,4.0,8.0,4.0,10.0,0,40.0,8.0,12.0,10.0,20.0
101,4,1,22.0,4.0,8.0,2.0,6.0,0,40.0,8.0,12.0,10.0,20.0
101,4,1,22.0,4.0,8.0,6.0,9.0,0,40.0,8.0,12.0,10.0,20.0
101,4,1,22.0,4.0,8.0,3.0,8.0,0,40.0,8.0,12.0,10.0,20.0
101,4,1,22.0,4.0,8.0,3.0,10.0,0,40.0,8.0,12.0,10.0,20.0
101,4,1,22.0,4.0,8.0,2.0,11.0,0,40.0,8.0,12.0,10.0,20.0
101,4,1,22.0,4.0,8.0,2.0,3.0,0,40.0,8.0,12.0,10.0,20.0
101,4,1,22.0,4.0,8.0,2.0,11.0,0,40.0,8.0,12.0,10.0,20.0
101,4,1,22.0,4.0,8.0,2.0,11.0,0,40.0,8.0,12.0,10.0,20.0
101,4,1,22.0,4.0,8.0,2.0,8.0,0,40.0,8.0,12.0,10.0,20.0
101,4,1,22.0,4.0,8.0,4.0,10.0,0,40.0,8.0,12.0,10.0,20.0
101,4,1,22.0,4.0,8.0,6.0,1.0,0,40.0,8.0,12.0,10.0,20.0
101,4,1,22.0,4.0,8.0,2.0,9.0,0,40.0,8.0,12.0,10.0,20.0
101,4,1,22.0,4.0,8.0,2.0,5.0,0,40.0,8.0,12.0,10.0,20.0
102,4,1,32.0,2.0,10.0,2.0,6.0,0,30.0,10.0,20.0,10.0,0.0
102,4,1,32.0,2.0,10.0,2.0,11.0,0,30.0,10.0,20.0,10.0,0.0
102,4,1,32.0,2.0,10.0,3.0,11.0,0,30.0,10.0,20.0,10.0,0.0
102,4,1,32.0,2.0,10.0,4.0,5.0,0,30.0,10.0,20.0,10.0,0.0
102,4,1,32.0,2.0,10.0,4.0,10.0,1,30.0,10.0,20.0,10.0,0.0
102,4,1,32.0,2.0,10.0,2.0,6.0,0,30.0,10.0,20.0,10.0,0.0
102,4,1,32.0,2.0,10.0,6.0,9.0,0,30.0,10.0,20.0,10.0,0.0
102,4,1,32.0,2.0,10.0,3.0,8.0,0,30.0,10.0,20.0,10.0,0.0
102,4,1,32.0,2.0,10.0,3.0,10.0,0,30.0,10.0,20.0,10.0,0.0
102,4,1,32.0,2.0,10.0,2.0,11.0,0,30.0,10.0,20.0,10.0,0.0
102,4,1,32.0,2.0,10.0,2.0,3.0,0,30.0,10.0,20.0,10.0,0.0
102,4,1,32.0,2.0,10.0,2.0,11.0,0,30.0,10.0,20.0,10.0,0.0
102,4,1,32.0,2.0,10.0,2.0,11.0,0,30.0,10.0,20.0,10.0,0.0
102,4,1,32.0,2.0,10.0,2.0,8.0,0,30.0,10.0,20.0,10.0,0.0
102,4,1,32.0,2.0,10.0,4.0,10.0,0,30.0,10.0,20.0,10.0,0.0
102,4,1,32.0,2.0,10.0,6.0,1.0,0,30.0,10.0,20.0,10.0,0.0
102,4,1,32.0,2.0,10.0,2.0,9.0,0,30.0,10.0,20.0,10.0,0.0
102,4,1,32.0,2.0,10.0,2.0,5.0,0,30.0,10.0,20.0,10.0,0.0
103,4,1,26.0,2.0,8.0,2.0,6.0,0,40.0,5.0,10.0,10.0,15.0
103,4,1,26.0,2.0,8.0,2.0,11.0,0,40.0,5.0,10.0,10.0,15.0
103,4,1,26.0,2.0,8.0,3.0,11.0,0,40.0,5.0,10.0,10.0,15.0
103,4,1,26.0,2.0,8.0,4.0,5.0,0,40.0,5.0,10.0,10.0,15.0
103,4,1,26.0,2.0,8.0,4.0,10.0,0,40.0,5.0,10.0,10.0,15.0
103,4,1,26.0,2.0,8.0,2.0,6.0,0,40.0,5.0,10.0,10.0,15.0
103,4,1,26.0,2.0,8.0,6.0,9.0,0,40.0,5.0,10.0,10.0,15.0
103,4,1,26.0,2.0,8.0,3.0,8.0,0,40.0,5.0,10.0,10.0,15.0
103,4,1,26.0,2.0,8.0,3.0,10.0,0,40.0,5.0,10.0,10.0,15.0
103,4,1,26.0,2.0,8.0,2.0,11.0,0,40.0,5.0,10.0,10.0,15.0
103,4,1,26.0,2.0,8.0,2.0,3.0,0,40.0,5.0,10.0,10.0,15.0
103,4,1,26.0,2.0,8.0,2.0,11.0,0,40.0,5.0,10.0,10.0,15.0
103,4,1,26.0,2.0,8.0,2.0,11.0,0,40.0,5.0,10.0,10.0,15.0
103,4,1,26.0,2.0,8.0,2.0,8.0,0,40.0,5.0,10.0,10.0,15.0
103,4,1,26.0,2.0,8.0,4.0,10.0,0,40.0,5.0,10.0,10.0,15.0
103,4,1,26.0,2.0,8.0,6.0,1.0,1,40.0,5.0,10.0,10.0,15.0
103,4,1,26.0,2.0,8.0,2.0,9.0,0,40.0,5.0,10.0,10.0,15.0
103,4,1,26.0,2.0,8.0,2.0,5.0,0,40.0,5.0,10.0,10.0,15.0
104,4,1,27.0,2.0,10.0,2.0,6.0,0,20.0,15.0,15.0,20.0,5.0
104,4,1,27.0,2.0,10.0,2.0,11.0,0,20.0,15.0,15.0,20.0,5.0
104,4,1,27.0,2.0,10.0,3.0,11.0,0,20.0,15.0,15.0,20.0,5.0
104,4,1,27.0,2.0,10.0,4.0,5.0,1,20.0,15.0,15.0,20.0,5.0
104,4,1,27.0,2.0,10.0,4.0,10.0,0,20.0,15.0,15.0,20.0,5.0
104,4,1,27.0,2.0,10.0,2.0,6.0,1,20.0,15.0,15.0,20.0,5.0
104,4,1,27.0,2.0,10.0,6.0,9.0,0,20.0,15.0,15.0,20.0,5.0
104,4,1,27.0,2.0,10.0,3.0,8.0,0,20.0,15.0,15.0,20.0,5.0
104,4,1,27.0,2.0,10.0,3.0,10.0,0,20.0,15.0,15.0,20.0,5.0
104,4,1,27.0,2.0,10.0,2.0,11.0,0,20.0,15.0,15.0,20.0,5.0
104,4,1,27.0,2.0,10.0,2.0,3.0,1,20.0,15.0,15.0,20.0,5.0
104,4,1,27.0,2.0,10.0,2.0,11.0,0,20.0,15.0,15.0,20.0,5.0
104,4,1,27.0,2.0,10.0,2.0,11.0,0,20.0,15.0,15.0,20.0,5.0
104,4,1,27.0,2.0,10.0,2.0,8.0,1,20.0,15.0,15.0,20.0,5.0
104,4,1,27.0,2.0,10.0,4.0,10.0,0,20.0,15.0,15.0,20.0,5.0
104,4,1,27.0,2.0,10.0,6.0,1.0,0,20.0,15.0,15.0,20.0,5.0
104,4,1,27.0,2.0,10.0,2.0,9.0,0,20.0,15.0,15.0,20.0,5.0
104,4,1,27.0,2.0,10.0,2.0,5.0,1,20.0,15.0,15.0,20.0,5.0
105,4,1,25.0,1.0,1.0,2.0,6.0,1,30.0,15.0,20.0,0.0,5.0
105,4,1,25.0,1.0,1.0,2.0,11.0,1,30.0,15.0,20.0,0.0,5.0
105,4,1,25.0,1.0,1.0,3.0,11.0,0,30.0,15.0,20.0,0.0,5.0
105,4,1,25.0,1.0,1.0,4.0,5.0,0,30.0,15.0,20.0,0.0,5.0
105,4,1,25.0,1.0,1.0,4.0,10.0,1,30.0,15.0,20.0,0.0,5.0
105,4,1,25.0,1.0,1.0,2.0,6.0,0,30.0,15.0,20.0,0.0,5.0
105,4,1,25.0,1.0,1.0,6.0,9.0,1,30.0,15.0,20.0,0.0,5.0
105,4,1,25.0,1.0,1.0,3.0,8.0,0,30.0,15.0,20.0,0.0,5.0
105,4,1,25.0,1.0,1.0,3.0,10.0,1,30.0,15.0,20.0,0.0,5.0
105,4,1,25.0,1.0,1.0,2.0,11.0,0,30.0,15.0,20.0,0.0,5.0
105,4,1,25.0,1.0,1.0,2.0,3.0,1,30.0,15.0,20.0,0.0,5.0
105,4,1,25.0,1.0,1.0,2.0,11.0,0,30.0,15.0,20.0,0.0,5.0
105,4,1,25.0,1.0,1.0,2.0,11.0,0,30.0,15.0,20.0,0.0,5.0
105,4,1,25.0,1.0,1.0,2.0,8.0,0,30.0,15.0,20.0,0.0,5.0
105,4,1,25.0,1.0,1.0,4.0,10.0,0,30.0,15.0,20.0,0.0,5.0
105,4,1,25.0,1.0,1.0,6.0,1.0,1,30.0,15.0,20.0,0.0,5.0
105,4,1,25.0,1.0,1.0,2.0,9.0,1,30.0,15.0,20.0,0.0,5.0
105,4,1,25.0,1.0,1.0,2.0,5.0,0,30.0,15.0,20.0,0.0,5.0
106,4,1,22.0,3.0,1.0,2.0,6.0,0,10.0,20.0,10.0,5.0,20.0
106,4,1,22.0,3.0,1.0,2.0,11.0,0,10.0,20.0,10.0,5.0,20.0
106,4,1,22.0,3.0,1.0,3.0,11.0,1,10.0,20.0,10.0,5.0,20.0
106,4,1,22.0,3.0,1.0,4.0,5.0,0,10.0,20.0,10.0,5.0,20.0
106,4,1,22.0,3.0,1.0,4.0,10.0,0,10.0,20.0,10.0,5.0,20.0
106,4,1,22.0,3.0,1.0,2.0,6.0,0,10.0,20.0,10.0,5.0,20.0
106,4,1,22.0,3.0,1.0,6.0,9.0,0,10.0,20.0,10.0,5.0,20.0
106,4,1,22.0,3.0,1.0,3.0,8.0,0,10.0,20.0,10.0,5.0,20.0
106,4,1,22.0,3.0,1.0,3.0,10.0,0,10.0,20.0,10.0,5.0,20.0
106,4,1,22.0,3.0,1.0,2.0,11.0,0,10.0,20.0,10.0,5.0,20.0
106,4,1,22.0,3.0,1.0,2.0,3.0,0,10.0,20.0,10.0,5.0,20.0
106,4,1,22.0,3.0,1.0,2.0,11.0,0,10.0,20.0,10.0,5.0,20.0
106,4,1,22.0,3.0,1.0,2.0,11.0,0,10.0,20.0,10.0,5.0,20.0
106,4,1,22.0,3.0,1.0,2.0,8.0,0,10.0,20.0,10.0,5.0,20.0
106,4,1,22.0,3.0,1.0,4.0,10.0,0,10.0,20.0,10.0,5.0,20.0
106,4,1,22.0,3.0,1.0,6.0,1.0,1,10.0,20.0,10.0,5.0,20.0
106,4,1,22.0,3.0,1.0,2.0,9.0,0,10.0,20.0,10.0,5.0,20.0
106,4,1,22.0,3.0,1.0,2.0,5.0,0,10.0,20.0,10.0,5.0,20.0
107,4,1,21.0,2.0,7.0,2.0,6.0,1,19.0,24.0,23.0,5.0,8.0
107,4,1,21.0,2.0,7.0,2.0,11.0,1,19.0,24.0,23.0,5.0,8.0
107,4,1,21.0,2.0,7.0,3.0,11.0,1,19.0,24.0,23.0,5.0,8.0
107,4,1,21.0,2.0,7.0,4.0,5.0,1,19.0,24.0,23.0,5.0,8.0
107,4,1,21.0,2.0,7.0,4.0,10.0,0,19.0,24.0,23.0,5.0,8.0
107,4,1,21.0,2.0,7.0,2.0,6.0,0,19.0,24.0,23.0,5.0,8.0
107,4,1,21.0,2.0,7.0,6.0,9.0,1,19.0,24.0,23.0,5.0,8.0
107,4,1,21.0,2.0,7.0,3.0,8.0,1,19.0,24.0,23.0,5.0,8.0
107,4,1,21.0,2.0,7.0,3.0,10.0,0,19.0,24.0,23.0,5.0,8.0
107,4,1,21.0,2.0,7.0,2.0,11.0,1,19.0,24.0,23.0,5.0,8.0
107,4,1,21.0,2.0,7.0,2.0,3.0,1,19.0,24.0,23.0,5.0,8.0
107,4,1,21.0,2.0,7.0,2.0,11.0,1,19.0,24.0,23.0,5.0,8.0
107,4,1,21.0,2.0,7.0,2.0,11.0,0,19.0,24.0,23.0,5.0,8.0
107,4,1,21.0,2.0,7.0,2.0,8.0,0,19.0,24.0,23.0,5.0,8.0
107,4,1,21.0,2.0,7.0,4.0,10.0,0,19.0,24.0,23.0,5.0,8.0
107,4,1,21.0,2.0,7.0,6.0,1.0,1,19.0,24.0,23.0,5.0,8.0
107,4,1,21.0,2.0,7.0,2.0,9.0,1,19.0,24.0,23.0,5.0,8.0
107,4,1,21.0,2.0,7.0,2.0,5.0,0,19.0,24.0,23.0,5.0,8.0
108,4,1,24.0,2.0,5.0,2.0,6.0,0,10.0,20.0,20.0,0.0,15.0
108,4,1,24.0,2.0,5.0,2.0,11.0,0,10.0,20.0,20.0,0.0,15.0
108,4,1,24.0,2.0,5.0,3.0,11.0,0,10.0,20.0,20.0,0.0,15.0
108,4,1,24.0,2.0,5.0,4.0,5.0,1,10.0,20.0,20.0,0.0,15.0
108,4,1,24.0,2.0,5.0,4.0,10.0,0,10.0,20.0,20.0,0.0,15.0
108,4,1,24.0,2.0,5.0,2.0,6.0,1,10.0,20.0,20.0,0.0,15.0
108,4,1,24.0,2.0,5.0,6.0,9.0,0,10.0,20.0,20.0,0.0,15.0
108,4,1,24.0,2.0,5.0,3.0,8.0,0,10.0,20.0,20.0,0.0,15.0
108,4,1,24.0,2.0,5.0,3.0,10.0,1,10.0,20.0,20.0,0.0,15.0
108,4,1,24.0,2.0,5.0,2.0,11.0,0,10.0,20.0,20.0,0.0,15.0
108,4,1,24.0,2.0,5.0,2.0,3.0,1,10.0,20.0,20.0,0.0,15.0
108,4,1,24.0,2.0,5.0,2.0,11.0,0,10.0,20.0,20.0,0.0,15.0
108,4,1,24.0,2.0,5.0,2.0,11.0,0,10.0,20.0,20.0,0.0,15.0
108,4,1,24.0,2.0,5.0,2.0,8.0,0,10.0,20.0,20.0,0.0,15.0
108,4,1,24.0,2.0,5.0,4.0,10.0,0,10.0,20.0,20.0,0.0,15.0
108,4,1,24.0,2.0,5.0,6.0,1.0,0,10.0,20.0,20.0,0.0,15.0
108,4,1,24.0,2.0,5.0,2.0,9.0,0,10.0,20.0,20.0,0.0,15.0
108,4,1,24.0,2.0,5.0,2.0,5.0,0,10.0,20.0,20.0,0.0,15.0
109,4,1,25.0,4.0,14.0,2.0,6.0,1,15.0,10.0,10.0,5.0,30.0
109,4,1,25.0,4.0,14.0,2.0,11.0,0,15.0,10.0,10.0,5.0,30.0
109,4,1,25.0,4.0,14.0,3.0,11.0,1,15.0,10.0,10.0,5.0,30.0
109,4,1,25.0,4.0,14.0,4.0,5.0,0,15.0,10.0,10.0,5.0,30.0
109,4,1,25.0,4.0,14.0,4.0,10.0,1,15.0,10.0,10.0,5.0,30.0
109,4,1,25.0,4.0,14.0,2.0,6.0,0,15.0,10.0,10.0,5.0,30.0
109,4,1,25.0,4.0,14.0,6.0,9.0,1,15.0,10.0,10.0,5.0,30.0
109,4,1,25.0,4.0,14.0,3.0,8.0,0,15.0,10.0,10.0,5.0,30.0
109,4,1,25.0,4.0,14.0,3.0,10.0,0,15.0,10.0,10.0,5.0,30.0
109,4,1,25.0,4.0,14.0,2.0,11.0,0,15.0,10.0,10.0,5.0,30.0
109,4,1,25.0,4.0,14.0,2.0,3.0,1,15.0,10.0,10.0,5.0,30.0
109,4,1,25.0,4.0,14.0,2.0,11.0,0,15.0,10.0,10.0,5.0,30.0
109,4,1,25.0,4.0,14.0,2.0,11.0,0,15.0,10.0,10.0,5.0,30.0
109,4,1,25.0,4.0,14.0,2.0,8.0,0,15.0,10.0,10.0,5.0,30.0
109,4,1,25.0,4.0,14.0,4.0,10.0,1,15.0,10.0,10.0,5.0,30.0
109,4,1,25.0,4.0,14.0,6.0,1.0,1,15.0,10.0,10.0,5.0,30.0
109,4,1,25.0,4.0,14.0,2.0,9.0,1,15.0,10.0,10.0,5.0,30.0
109,4,1,25.0,4.0,14.0,2.0,5.0,0,15.0,10.0,10.0,5.0,30.0
110,4,1,28.0,2.0,14.0,2.0,6.0,1,20.0,20.0,15.0,5.0,25.0
110,4,1,28.0,2.0,14.0,2.0,11.0,0,20.0,20.0,15.0,5.0,25.0
110,4,1,28.0,2.0,14.0,3.0,11.0,0,20.0,20.0,15.0,5.0,25.0
110,4,1,28.0,2.0,14.0,4.0,5.0,0,20.0,20.0,15.0,5.0,25.0
110,4,1,28.0,2.0,14.0,4.0,10.0,0,20.0,20.0,15.0,5.0,25.0
110,4,1,28.0,2.0,14.0,2.0,6.0,0,20.0,20.0,15.0,5.0,25.0
110,4,1,28.0,2.0,14.0,6.0,9.0,0,20.0,20.0,15.0,5.0,25.0
110,4,1,28.0,2.0,14.0,3.0,8.0,0,20.0,20.0,15.0,5.0,25.0
110,4,1,28.0,2.0,14.0,3.0,10.0,0,20.0,20.0,15.0,5.0,25.0
110,4,1,28.0,2.0,14.0,2.0,11.0,0,20.0,20.0,15.0,5.0,25.0
110,4,1,28.0,2.0,14.0,2.0,3.0,1,20.0,20.0,15.0,5.0,25.0
110,4,1,28.0,2.0,14.0,2.0,11.0,0,20.0,20.0,15.0,5.0,25.0
110,4,1,28.0,2.0,14.0,2.0,11.0,0,20.0,20.0,15.0,5.0,25.0
110,4,1,28.0,2.0,14.0,2.0,8.0,0,20.0,20.0,15.0,5.0,25.0
110,4,1,28.0,2.0,14.0,4.0,10.0,0,20.0,20.0,15.0,5.0,25.0
110,4,1,28.0,2.0,14.0,6.0,1.0,1,20.0,20.0,15.0,5.0,25.0
110,4,1,28.0,2.0,14.0,2.0,9.0,1,20.0,20.0,15.0,5.0,25.0
110,4,1,28.0,2.0,14.0,2.0,5.0,0,20.0,20.0,15.0,5.0,25.0
111,4,1,27.0,4.0,8.0,2.0,6.0,0,20.0,20.0,20.0,10.0,10.0
111,4,1,27.0,4.0,8.0,2.0,11.0,0,20.0,20.0,20.0,10.0,10.0
111,4,1,27.0,4.0,8.0,3.0,11.0,0,20.0,20.0,20.0,10.0,10.0
111,4,1,27.0,4.0,8.0,4.0,5.0,0,20.0,20.0,20.0,10.0,10.0
111,4,1,27.0,4.0,8.0,4.0,10.0,0,20.0,20.0,20.0,10.0,10.0
111,4,1,27.0,4.0,8.0,2.0,6.0,0,20.0,20.0,20.0,10.0,10.0
111,4,1,27.0,4.0,8.0,6.0,9.0,0,20.0,20.0,20.0,10.0,10.0
111,4,1,27.0,4.0,8.0,3.0,8.0,0,20.0,20.0,20.0,10.0,10.0
111,4,1,27.0,4.0,8.0,3.0,10.0,0,20.0,20.0,20.0,10.0,10.0
111,4,1,27.0,4.0,8.0,2.0,11.0,0,20.0,20.0,20.0,10.0,10.0
111,4,1,27.0,4.0,8.0,2.0,3.0,0,20.0,20.0,20.0,10.0,10.0
111,4,1,27.0,4.0,8.0,2.0,11.0,0,20.0,20.0,20.0,10.0,10.0
111,4,1,27.0,4.0,8.0,2.0,11.0,0,20.0,20.0,20.0,10.0,10.0
111,4,1,27.0,4.0,8.0,2.0,8.0,0,20.0,20.0,20.0,10.0,10.0
111,4,1,27.0,4.0,8.0,4.0,10.0,0,20.0,20.0,20.0,10.0,10.0
111,4,1,27.0,4.0,8.0,6.0,1.0,0,20.0,20.0,20.0,10.0,10.0
111,4,1,27.0,4.0,8.0,2.0,9.0,0,20.0,20.0,20.0,10.0,10.0
111,4,1,27.0,4.0,8.0,2.0,5.0,0,20.0,20.0,20.0,10.0,10.0
112,5,0,20.0,6.0,3.0,6.0,1.0,1,15.0,15.0,25.0,10.0,15.0
112,5,0,20.0,6.0,3.0,4.0,5.0,0,15.0,15.0,25.0,10.0,15.0
112,5,0,20.0,6.0,3.0,4.0,8.0,0,15.0,15.0,25.0,10.0,15.0
112,5,0,20.0,6.0,3.0,2.0,4.0,1,15.0,15.0,25.0,10.0,15.0
112,5,0,20.0,6.0,3.0,2.0,7.0,1,15.0,15.0,25.0,10.0,15.0
112,5,0,20.0,6.0,3.0,2.0,5.0,1,15.0,15.0,25.0,10.0,15.0
112,5,0,20.0,6.0,3.0,2.0,5.0,1,15.0,15.0,25.0,10.0,15.0
112,5,0,20.0,6.0,3.0,2.0,8.0,1,15.0,15.0,25.0,10.0,15.0
112,5,0,20.0,6.0,3.0,4.0,5.0,0,15.0,15.0,25.0,10.0,15.0
112,5,0,20.0,6.0,3.0,4.0,5.0,0,15.0,15.0,25.0,10.0,15.0
113,5,0,21.0,2.0,8.0,6.0,1.0,0,15.0,15.0,25.0,15.0,5.0
113,5,0,21.0,2.0,8.0,4.0,5.0,0,15.0,15.0,25.0,15.0,5.0
113,5,0,21.0,2.0,8.0,4.0,8.0,0,15.0,15.0,25.0,15.0,5.0
113,5,0,21.0,2.0,8.0,2.0,4.0,1,15.0,15.0,25.0,15.0,5.0
