idg,pid,gender,variable,value_3,value_4
22,350.0,H,Sincere,10.0,15.0
22,351.0,H,Sincere,10.0,15.0
22,352.0,H,Sincere,10.0,15.0
22,353.0,H,Sincere,10.0,15.0
22,354.0,H,Sincere,10.0,15.0
22,355.0,H,Sincere,10.0,15.0
22,356.0,H,Sincere,10.0,15.0
22,357.0,H,Sincere,10.0,15.0
22,358.0,H,Sincere,10.0,15.0
22,359.0,H,Sincere,10.0,15.0
22,360.0,H,Sincere,10.0,15.0
24,341.0,H,Sincere,15.0,10.0
24,342.0,H,Sincere,15.0,10.0
24,343.0,H,Sincere,15.0,10.0
24,344.0,H,Sincere,15.0,10.0
24,345.0,H,Sincere,15.0,10.0
24,346.0,H,Sincere,15.0,10.0
24,347.0,H,Sincere,15.0,10.0
24,348.0,H,Sincere,15.0,10.0
24,349.0,H,Sincere,15.0,10.0
24,350.0,H,Sincere,15.0,10.0
24,351.0,H,Sincere,15.0,10.0
24,352.0,H,Sincere,15.0,10.0
24,353.0,H,Sincere,15.0,10.0
24,354.0,H,Sincere,15.0,10.0
24,355.0,H,Sincere,15.0,10.0
24,356.0,H,Sincere,15.0,10.0
24,357.0,H,Sincere,15.0,10.0
24,358.0,H,Sincere,15.0,10.0
24,359.0,H,Sincere,15.0,10.0
24,360.0,H,Sincere,15.0,10.0
26,341.0,H,Sincere,0.0,5.0
26,342.0,H,Sincere,0.0,5.0
26,343.0,H,Sincere,0.0,5.0
26,344.0,H,Sincere,0.0,5.0
26,345.0,H,Sincere,0.0,5.0
26,346.0,H,Sincere,0.0,5.0
26,347.0,H,Sincere,0.0,5.0
26,348.0,H,Sincere,0.0,5.0
26,349.0,H,Sincere,0.0,5.0
26,350.0,H,Sincere,0.0,5.0
26,351.0,H,Sincere,0.0,5.0
26,352.0,H,Sincere,0.0,5.0
26,353.0,H,Sincere,0.0,5.0
26,354.0,H,Sincere,0.0,5.0
26,355.0,H,Sincere,0.0,5.0
26,356.0,H,Sincere,0.0,5.0
26,357.0,H,Sincere,0.0,5.0
26,358.0,H,Sincere,0.0,5.0
26,359.0,H,Sincere,0.0,5.0
26,360.0,H,Sincere,0.0,5.0
28,341.0,H,Sincere,20.0,10.0
28,342.0,H,Sincere,20.0,10.0
28,343.0,H,Sincere,20.0,10.0
28,344.0,H,Sincere,20.0,10.0
28,345.0,H,Sincere,20.0,10.0
28,346.0,H,Sincere,20.0,10.0
28,347.0,H,Sincere,20.0,10.0
28,348.0,H,Sincere,20.0,10.0
28,349.0,H,Sincere,20.0,10.0
28,350.0,H,Sincere,20.0,10.0
28,351.0,H,Sincere,20.0,10.0
28,352.0,H,Sincere,20.0,10.0
28,353.0,H,Sincere,20.0,10.0
28,354.0,H,Sincere,20.0,10.0
28,355.0,H,Sincere,20.0,10.0
28,356.0,H,Sincere,20.0,10.0
28,357.0,H,Sincere,20.0,10.0
28,358.0,H,Sincere,20.0,10.0
28,359.0,H,Sincere,20.0,10.0
28,360.0,H,Sincere,20.0,10.0
30,341.0,H,Sincere,15.0,10.0
30,342.0,H,Sincere,15.0,10.0
30,343.0,H,Sincere,15.0,10.0
30,344.0,H,Sincere,15.0,10.0
30,345.0,H,Sincere,15.0,10.0
30,346.0,H,Sincere,15.0,10.0
30,347.0,H,Sincere,15.0,10.0
30,348.0,H,Sincere,15.0,10.0
30,349.0,H,Sincere,15.0,10.0
30,350.0,H,Sincere,15.0,10.0
30,351.0,H,Sincere,15.0,10.0
30,352.0,H,Sincere,15.0,10.0
30,353.0,H,Sincere,15.0,10.0
30,354.0,H,Sincere,15.0,10.0
30,355.0,H,Sincere,15.0,10.0
30,356.0,H,Sincere,15.0,10.0
30,357.0,H,Sincere,15.0,10.0
30,358.0,H,Sincere,15.0,10.0
30,359.0,H,Sincere,15.0,10.0
30,360.0,H,Sincere,15.0,10.0
34,341.0,H,Sincere,10.0,25.0
34,342.0,H,Sincere,10.0,25.0
34,343.0,H,Sincere,10.0,25.0
34,344.0,H,Sincere,10.0,25.0
34,345.0,H,Sincere,10.0,25.0
34,346.0,H,Sincere,10.0,25.0
34,347.0,H,Sincere,10.0,25.0
34,348.0,H,Sincere,10.0,25.0
34,349.0,H,Sincere,10.0,25.0
34,350.0,H,Sincere,10.0,25.0
34,351.0,H,Sincere,10.0,25.0
34,352.0,H,Sincere,10.0,25.0
34,353.0,H,Sincere,10.0,25.0
34,354.0,H,Sincere,10.0,25.0
34,355.0,H,Sincere,10.0,25.0
34,356.0,H,Sincere,10.0,25.0
34,357.0,H,Sincere,10.0,25.0
34,358.0,H,Sincere,10.0,25.0
34,359.0,H,Sincere,10.0,25.0
34,360.0,H,Sincere,10.0,25.0
36,341.0,H,Sincere,10.0,10.0
36,342.0,H,Sincere,10.0,10.0
36,343.0,H,Sincere,10.0,10.0
36,344.0,H,Sincere,10.0,10.0
36,345.0,H,Sincere,10.0,10.0
36,346.0,H,Sincere,10.0,10.0
36,347.0,H,Sincere,10.0,10.0
36,348.0,H,Sincere,10.0,10.0
36,349.0,H,Sincere,10.0,10.0
36,350.0,H,Sincere,10.0,10.0
36,351.0,H,Sincere,10.0,10.0
36,352.0,H,Sincere,10.0,10.0
36,353.0,H,Sincere,10.0,10.0
36,354.0,H,Sincere,10.0,10.0
36,355.0,H,Sincere,10.0,10.0
36,356.0,H,Sincere,10.0,10.0
36,357.0,H,Sincere,10.0,10.0
36,358.0,H,Sincere,10.0,10.0
36,359.0,H,Sincere,10.0,10.0
36,360.0,H,Sincere,10.0,10.0
5,397.0,F,Sincere,5.0,5.0
5,398.0,F,Sincere,5.0,5.0
5,399.0,F,Sincere,5.0,5.0
5,400.0,F,Sincere,5.0,5.0
5,401.0,F,Sincere,5.0,5.0
5,402.0,F,Sincere,5.0,5.0
5,403.0,F,Sincere,5.0,5.0
5,404.0,F,Sincere,5.0,5.0
5,405.0,F,Sincere,5.0,5.0
5,406.0,F,Sincere,5.0,5.0
5,407.0,F,Sincere,5.0,5.0
5,408.0,F,Sincere,5.0,5.0
5,409.0,F,Sincere,5.0,5.0
5,410.0,F,Sincere,5.0,5.0
5,411.0,F,Sincere,5.0,5.0
5,412.0,F,Sincere,5.0,5.0
5,413.0,F,Sincere,5.0,5.0
5,414.0,F,Sincere,5.0,5.0
5,415.0,F,Sincere,5.0,5.0
7,397.0,F,Sincere,0.0,0.0
7,398.0,F,Sincere,0.0,0.0
7,399.0,F,Sincere,0.0,0.0
7,400.0,F,Sincere,0.0,0.0
7,401.0,F,Sincere,0.0,0.0
7,402.0,F,Sincere,0.0,0.0
7,403.0,F,Sincere,0.0,0.0
7,404.0,F,Sincere,0.0,0.0
7,405.0,F,Sincere,0.0,0.0
7,406.0,F,Sincere,0.0,0.0
7,407.0,F,Sincere,0.0,0.0
7,408.0,F,Sincere,0.0,0.0
7,409.0,F,Sincere,0.0,0.0
7,410.0,F,Sincere,0.0,0.0
7,411.0,F,Sincere,0.0,0.0
7,412.0,F,Sincere,0.0,0.0
7,413.0,F,Sincere,0.0,0.0
7,414.0,F,Sincere,0.0,0.0
7,415.0,F,Sincere,0.0,0.0
9,397.0,F,Sincere,5.0,1.0
9,398.0,F,Sincere,5.0,1.0
9,399.0,F,Sincere,5.0,1.0
9,400.0,F,Sincere,5.0,1.0
9,401.0,F,Sincere,5.0,1.0
9,402.0,F,Sincere,5.0,1.0
9,403.0,F,Sincere,5.0,1.0
9,404.0,F,Sincere,5.0,1.0
9,405.0,F,Sincere,5.0,1.0
9,406.0,F,Sincere,5.0,1.0
9,407.0,F,Sincere,5.0,1.0
9,408.0,F,Sincere,5.0,1.0
9,409.0,F,Sincere,5.0,1.0
9,410.0,F,Sincere,5.0,1.0
9,411.0,F,Sincere,5.0,1.0
9,412.0,F,Sincere,5.0,1.0
9,413.0,F,Sincere,5.0,1.0
9,414.0,F,Sincere,5.0,1.0
9,415.0,F,Sincere,5.0,1.0
11,397.0,F,Sincere,15.0,20.0
11,398.0,F,Sincere,15.0,20.0
11,399.0,F,Sincere,15.0,20.0
11,400.0,F,Sincere,15.0,20.0
11,401.0,F,Sincere,15.0,20.0
11,402.0,F,Sincere,15.0,20.0
11,403.0,F,Sincere,15.0,20.0
11,404.0,F,Sincere,15.0,20.0
11,405.0,F,Sincere,15.0,20.0
11,406.0,F,Sincere,15.0,20.0
11,407.0,F,Sincere,15.0,20.0
11,408.0,F,Sincere,15.0,20.0
11,409.0,F,Sincere,15.0,20.0
11,410.0,F,Sincere,15.0,20.0
11,411.0,F,Sincere,15.0,20.0
11,412.0,F,Sincere,15.0,20.0
11,413.0,F,Sincere,15.0,20.0
11,414.0,F,Sincere,15.0,20.0
11,415.0,F,Sincere,15.0,20.0
15,397.0,F,Sincere,10.0,5.0
15,398.0,F,Sincere,10.0,5.0
15,399.0,F,Sincere,10.0,5.0
15,400.0,F,Sincere,10.0,5.0
15,401.0,F,Sincere,10.0,5.0
15,402.0,F,Sincere,10.0,5.0
15,403.0,F,Sincere,10.0,5.0
15,404.0,F,Sincere,10.0,5.0
15,405.0,F,Sincere,10.0,5.0
15,406.0,F,Sincere,10.0,5.0
15,407.0,F,Sincere,10.0,5.0
15,408.0,F,Sincere,10.0,5.0
15,409.0,F,Sincere,10.0,5.0
15,410.0,F,Sincere,10.0,5.0
15,411.0,F,Sincere,10.0,5.0
15,412.0,F,Sincere,10.0,5.0
15,413.0,F,Sincere,10.0,5.0
15,414.0,F,Sincere,10.0,5.0
15,415.0,F,Sincere,10.0,5.0
17,397.0,F,Sincere,15.0,15.0
17,398.0,F,Sincere,15.0,15.0
17,399.0,F,Sincere,15.0,15.0
17,400.0,F,Sincere,15.0,15.0
17,401.0,F,Sincere,15.0,15.0
17,402.0,F,Sincere,15.0,15.0
17,403.0,F,Sincere,15.0,15.0
17,404.0,F,Sincere,15.0,15.0
17,405.0,F,Sincere,15.0,15.0
17,406.0,F,Sincere,15.0,15.0
17,407.0,F,Sincere,15.0,15.0
17,408.0,F,Sincere,15.0,15.0
17,409.0,F,Sincere,15.0,15.0
17,410.0,F,Sincere,15.0,15.0
17,411.0,F,Sincere,15.0,15.0
17,412.0,F,Sincere,15.0,15.0
17,413.0,F,Sincere,15.0,15.0
17,414.0,F,Sincere,15.0,15.0
17,415.0,F,Sincere,15.0,15.0
19,397.0,F,Sincere,18.29268292682927,15.0
19,398.0,F,Sincere,18.29268292682927,15.0
19,399.0,F,Sincere,18.29268292682927,15.0
19,400.0,F,Sincere,18.29268292682927,15.0
19,401.0,F,Sincere,18.29268292682927,15.0
19,402.0,F,Sincere,18.29268292682927,15.0
19,403.0,F,Sincere,18.29268292682927,15.0
19,404.0,F,Sincere,18.29268292682927,15.0
19,405.0,F,Sincere,18.29268292682927,15.0
19,406.0,F,Sincere,18.29268292682927,15.0
19,407.0,F,Sincere,18.29268292682927,15.0
19,408.0,F,Sincere,18.29268292682927,15.0
19,409.0,F,Sincere,18.29268292682927,15.0
19,410.0,F,Sincere,18.29268292682927,15.0
19,411.0,F,Sincere,18.29268292682927,15.0
19,412.0,F,Sincere,18.29268292682927,15.0
19,413.0,F,Sincere,18.29268292682927,15.0
19,414.0,F,Sincere,18.29268292682927,15.0
19,415.0,F,Sincere,18.29268292682927,15.0
21,397.0,F,Sincere,0.0,0.0
21,398.0,F,Sincere,0.0,0.0
21,399.0,F,Sincere,0.0,0.0
21,400.0,F,Sincere,0.0,0.0
21,401.0,F,Sincere,0.0,0.0
21,402.0,F,Sincere,0.0,0.0
21,403.0,F,Sincere,0.0,0.0
21,404.0,F,Sincere,0.0,0.0
21,405.0,F,Sincere,0.0,0.0
21,406.0,F,Sincere,0.0,0.0
21,407.0,F,Sincere,0.0,0.0
21,408.0,F,Sincere,0.0,0.0
21,409.0,F,Sincere,0.0,0.0
21,410.0,F,Sincere,0.0,0.0
21,411.0,F,Sincere,0.0,0.0
21,412.0,F,Sincere,0.0,0.0
21,413.0,F,Sincere,0.0,0.0
21,414.0,F,Sincere,0.0,0.0
21,415.0,F,Sincere,0.0,0.0
25,397.0,F,Sincere,0.0,0.0
25,398.0,F,Sincere,0.0,0.0
25,399.0,F,Sincere,0.0,0.0
25,400.0,F,Sincere,0.0,0.0
25,401.0,F,Sincere,0.0,0.0
25,402.0,F,Sincere,0.0,0.0
25,403.0,F,Sincere,0.0,0.0
25,404.0,F,Sincere,0.0,0.0
25,405.0,F,Sincere,0.0,0.0
25,406.0,F,Sincere,0.0,0.0
25,407.0,F,Sincere,0.0,0.0
25,408.0,F,Sincere,0.0,0.0
25,409.0,F,Sincere,0.0,0.0
25,410.0,F,Sincere,0.0,0.0
25,411.0,F,Sincere,0.0,0.0
25,412.0,F,Sincere,0.0,0.0
25,413.0,F,Sincere,0.0,0.0
25,414.0,F,Sincere,0.0,0.0
25,415.0,F,Sincere,0.0,0.0
27,397.0,F,Sincere,20.0,10.0
27,398.0,F,Sincere,20.0,10.0
27,399.0,F,Sincere,20.0,10.0
27,400.0,F,Sincere,20.0,10.0
27,401.0,F,Sincere,20.0,10.0
27,402.0,F,Sincere,20.0,10.0
27,403.0,F,Sincere,20.0,10.0
27,404.0,F,Sincere,20.0,10.0
27,405.0,F,Sincere,20.0,10.0
27,406.0,F,Sincere,20.0,10.0
27,407.0,F,Sincere,20.0,10.0
27,408.0,F,Sincere,20.0,10.0
27,409.0,F,Sincere,20.0,10.0
27,410.0,F,Sincere,20.0,10.0
27,411.0,F,Sincere,20.0,10.0
27,412.0,F,Sincere,20.0,10.0
27,413.0,F,Sincere,20.0,10.0
27,414.0,F,Sincere,20.0,10.0
27,415.0,F,Sincere,20.0,10.0
29,397.0,F,Sincere,20.0,18.0
29,398.0,F,Sincere,20.0,18.0
29,399.0,F,Sincere,20.0,18.0
29,400.0,F,Sincere,20.0,18.0
29,401.0,F,Sincere,20.0,18.0
29,402.0,F,Sincere,20.0,18.0
29,403.0,F,Sincere,20.0,18.0
29,404.0,F,Sincere,20.0,18.0
29,405.0,F,Sincere,20.0,18.0
29,406.0,F,Sincere,20.0,18.0
29,407.0,F,Sincere,20.0,18.0
29,408.0,F,Sincere,20.0,18.0
29,409.0,F,Sincere,20.0,18.0
29,410.0,F,Sincere,20.0,18.0
29,411.0,F,Sincere,20.0,18.0
29,412.0,F,Sincere,20.0,18.0
29,413.0,F,Sincere,20.0,18.0
29,414.0,F,Sincere,20.0,18.0
29,415.0,F,Sincere,20.0,18.0
31,397.0,F,Sincere,15.0,20.0
31,398.0,F,Sincere,15.0,20.0
31,399.0,F,Sincere,15.0,20.0
31,400.0,F,Sincere,15.0,20.0
31,401.0,F,Sincere,15.0,20.0
31,402.0,F,Sincere,15.0,20.0
31,403.0,F,Sincere,15.0,20.0
31,404.0,F,Sincere,15.0,20.0
31,405.0,F,Sincere,15.0,20.0
31,406.0,F,Sincere,15.0,20.0
31,407.0,F,Sincere,15.0,20.0
31,408.0,F,Sincere,15.0,20.0
31,409.0,F,Sincere,15.0,20.0
31,410.0,F,Sincere,15.0,20.0
31,411.0,F,Sincere,15.0,20.0
31,412.0,F,Sincere,15.0,20.0
31,413.0,F,Sincere,15.0,20.0
31,414.0,F,Sincere,15.0,20.0
31,415.0,F,Sincere,15.0,20.0
33,397.0,F,Sincere,20.0,20.0
33,398.0,F,Sincere,20.0,20.0
33,399.0,F,Sincere,20.0,20.0
33,400.0,F,Sincere,20.0,20.0
33,401.0,F,Sincere,20.0,20.0
33,402.0,F,Sincere,20.0,20.0
33,403.0,F,Sincere,20.0,20.0
33,404.0,F,Sincere,20.0,20.0
33,405.0,F,Sincere,20.0,20.0
33,406.0,F,Sincere,20.0,20.0
33,407.0,F,Sincere,20.0,20.0
33,408.0,F,Sincere,20.0,20.0
33,409.0,F,Sincere,20.0,20.0
33,410.0,F,Sincere,20.0,20.0
33,411.0,F,Sincere,20.0,20.0
33,412.0,F,Sincere,20.0,20.0
33,413.0,F,Sincere,20.0,20.0
33,414.0,F,Sincere,20.0,20.0
33,415.0,F,Sincere,20.0,20.0
35,397.0,F,Sincere,15.0,15.0
35,398.0,F,Sincere,15.0,15.0
35,399.0,F,Sincere,15.0,15.0
35,400.0,F,Sincere,15.0,15.0
35,401.0,F,Sincere,15.0,15.0
35,402.0,F,Sincere,15.0,15.0
35,403.0,F,Sincere,15.0,15.0
35,404.0,F,Sincere,15.0,15.0
35,405.0,F,Sincere,15.0,15.0
35,406.0,F,Sincere,15.0,15.0
35,407.0,F,Sincere,15.0,15.0
35,408.0,F,Sincere,15.0,15.0
35,409.0,F,Sincere,15.0,15.0
35,410.0,F,Sincere,15.0,15.0
35,411.0,F,Sincere,15.0,15.0
35,412.0,F,Sincere,15.0,15.0
35,413.0,F,Sincere,15.0,15.0
35,414.0,F,Sincere,15.0,15.0
35,415.0,F,Sincere,15.0,15.0
2,379.0,H,Sincere,18.367346938775512,28.0
2,380.0,H,Sincere,18.367346938775512,28.0
2,381.0,H,Sincere,18.367346938775512,28.0
2,382.0,H,Sincere,18.367346938775512,28.0
2,383.0,H,Sincere,18.367346938775512,28.0
2,384.0,H,Sincere,18.367346938775512,28.0
2,385.0,H,Sincere,18.367346938775512,28.0
2,386.0,H,Sincere,18.367346938775512,28.0
2,387.0,H,Sincere,18.367346938775512,28.0
2,388.0,H,Sincere,18.367346938775512,28.0
2,389.0,H,Sincere,18.367346938775512,28.0
2,390.0,H,Sincere,18.367346938775512,28.0
2,391.0,H,Sincere,18.367346938775512,28.0
2,392.0,H,Sincere,18.367346938775512,28.0
2,393.0,H,Sincere,18.367346938775512,28.0
2,394.0,H,Sincere,18.367346938775512,28.0
2,395.0,H,Sincere,18.367346938775512,28.0
2,396.0,H,Sincere,18.367346938775512,28.0
4,379.0,H,Sincere,20.0,20.0
4,380.0,H,Sincere,20.0,20.0
4,381.0,H,Sincere,20.0,20.0
4,382.0,H,Sincere,20.0,20.0
4,383.0,H,Sincere,20.0,20.0
4,384.0,H,Sincere,20.0,20.0
4,385.0,H,Sincere,20.0,20.0
4,386.0,H,Sincere,20.0,20.0
4,387.0,H,Sincere,20.0,20.0
4,388.0,H,Sincere,20.0,20.0
4,389.0,H,Sincere,20.0,20.0
4,390.0,H,Sincere,20.0,20.0
4,391.0,H,Sincere,20.0,20.0
4,392.0,H,Sincere,20.0,20.0
4,393.0,H,Sincere,20.0,20.0
4,394.0,H,Sincere,20.0,20.0
4,395.0,H,Sincere,20.0,20.0
4,396.0,H,Sincere,20.0,20.0
10,379.0,H,Sincere,10.0,10.0
10,380.0,H,Sincere,10.0,10.0
10,381.0,H,Sincere,10.0,10.0
10,382.0,H,Sincere,10.0,10.0
10,383.0,H,Sincere,10.0,10.0
10,384.0,H,Sincere,10.0,10.0
10,385.0,H,Sincere,10.0,10.0
10,386.0,H,Sincere,10.0,10.0
10,387.0,H,Sincere,10.0,10.0
10,388.0,H,Sincere,10.0,10.0
10,389.0,H,Sincere,10.0,10.0
10,390.0,H,Sincere,10.0,10.0
10,391.0,H,Sincere,10.0,10.0
10,392.0,H,Sincere,10.0,10.0
10,393.0,H,Sincere,10.0,10.0
10,394.0,H,Sincere,10.0,10.0
10,395.0,H,Sincere,10.0,10.0
10,396.0,H,Sincere,10.0,10.0
12,379.0,H,Sincere,25.0,20.0
12,380.0,H,Sincere,25.0,20.0
12,381.0,H,Sincere,25.0,20.0
12,382.0,H,Sincere,25.0,20.0
12,383.0,H,Sincere,25.0,20.0
12,384.0,H,Sincere,25.0,20.0
12,385.0,H,Sincere,25.0,20.0
12,386.0,H,Sincere,25.0,20.0
12,387.0,H,Sincere,25.0,20.0
12,388.0,H,Sincere,25.0,20.0
12,389.0,H,Sincere,25.0,20.0
12,390.0,H,Sincere,25.0,20.0
12,391.0,H,Sincere,25.0,20.0
12,392.0,H,Sincere,25.0,20.0
12,393.0,H,Sincere,25.0,20.0
12,394.0,H,Sincere,25.0,20.0
12,395.0,H,Sincere,25.0,20.0
12,396.0,H,Sincere,25.0,20.0
14,379.0,H,Sincere,20.0,20.0
14,380.0,H,Sincere,20.0,20.0
14,381.0,H,Sincere,20.0,20.0
14,382.0,H,Sincere,20.0,20.0
14,383.0,H,Sincere,20.0,20.0
14,384.0,H,Sincere,20.0,20.0
14,385.0,H,Sincere,20.0,20.0
14,386.0,H,Sincere,20.0,20.0
14,387.0,H,Sincere,20.0,20.0
14,388.0,H,Sincere,20.0,20.0
14,389.0,H,Sincere,20.0,20.0
14,390.0,H,Sincere,20.0,20.0
14,391.0,H,Sincere,20.0,20.0
14,392.0,H,Sincere,20.0,20.0
14,393.0,H,Sincere,20.0,20.0
14,394.0,H,Sincere,20.0,20.0
14,395.0,H,Sincere,20.0,20.0
14,396.0,H,Sincere,20.0,20.0
16,379.0,H,Sincere,10.0,16.0
16,380.0,H,Sincere,10.0,16.0
16,381.0,H,Sincere,10.0,16.0
16,382.0,H,Sincere,10.0,16.0
16,383.0,H,Sincere,10.0,16.0
16,384.0,H,Sincere,10.0,16.0
16,385.0,H,Sincere,10.0,16.0
16,386.0,H,Sincere,10.0,16.0
16,387.0,H,Sincere,10.0,16.0
16,388.0,H,Sincere,10.0,16.0
16,389.0,H,Sincere,10.0,16.0
16,390.0,H,Sincere,10.0,16.0
16,391.0,H,Sincere,10.0,16.0
16,392.0,H,Sincere,10.0,16.0
16,393.0,H,Sincere,10.0,16.0
16,394.0,H,Sincere,10.0,16.0
16,395.0,H,Sincere,10.0,16.0
16,396.0,H,Sincere,10.0,16.0
18,379.0,H,Sincere,10.0,10.0
18,380.0,H,Sincere,10.0,10.0
18,381.0,H,Sincere,10.0,10.0
18,382.0,H,Sincere,10.0,10.0
18,383.0,H,Sincere,10.0,10.0
18,384.0,H,Sincere,10.0,10.0
18,385.0,H,Sincere,10.0,10.0
18,386.0,H,Sincere,10.0,10.0
18,387.0,H,Sincere,10.0,10.0
18,388.0,H,Sincere,10.0,10.0
18,389.0,H,Sincere,10.0,10.0
18,390.0,H,Sincere,10.0,10.0
18,391.0,H,Sincere,10.0,10.0
18,392.0,H,Sincere,10.0,10.0
18,393.0,H,Sincere,10.0,10.0
18,394.0,H,Sincere,10.0,10.0
18,395.0,H,Sincere,10.0,10.0
18,396.0,H,Sincere,10.0,10.0
20,379.0,H,Sincere,0.0,20.0
20,380.0,H,Sincere,0.0,20.0
20,381.0,H,Sincere,0.0,20.0
20,382.0,H,Sincere,0.0,20.0
20,383.0,H,Sincere,0.0,20.0
20,384.0,H,Sincere,0.0,20.0
20,385.0,H,Sincere,0.0,20.0
20,386.0,H,Sincere,0.0,20.0
20,387.0,H,Sincere,0.0,20.0
20,388.0,H,Sincere,0.0,20.0
20,389.0,H,Sincere,0.0,20.0
20,390.0,H,Sincere,0.0,20.0
20,391.0,H,Sincere,0.0,20.0
20,392.0,H,Sincere,0.0,20.0
20,393.0,H,Sincere,0.0,20.0
20,394.0,H,Sincere,0.0,20.0
20,395.0,H,Sincere,0.0,20.0
20,396.0,H,Sincere,0.0,20.0
22,379.0,H,Sincere,10.0,10.0
22,380.0,H,Sincere,10.0,10.0
22,381.0,H,Sincere,10.0,10.0
22,382.0,H,Sincere,10.0,10.0
22,383.0,H,Sincere,10.0,10.0
22,384.0,H,Sincere,10.0,10.0
22,385.0,H,Sincere,10.0,10.0
22,386.0,H,Sincere,10.0,10.0
22,387.0,H,Sincere,10.0,10.0
22,388.0,H,Sincere,10.0,10.0
22,389.0,H,Sincere,10.0,10.0
22,390.0,H,Sincere,10.0,10.0
22,391.0,H,Sincere,10.0,10.0
22,392.0,H,Sincere,10.0,10.0
22,393.0,H,Sincere,10.0,10.0
22,394.0,H,Sincere,10.0,10.0
22,395.0,H,Sincere,10.0,10.0
22,396.0,H,Sincere,10.0,10.0
24,379.0,H,Sincere,25.0,15.0
24,380.0,H,Sincere,25.0,15.0
24,381.0,H,Sincere,25.0,15.0
24,382.0,H,Sincere,25.0,15.0
24,383.0,H,Sincere,25.0,15.0
24,384.0,H,Sincere,25.0,15.0
24,385.0,H,Sincere,25.0,15.0
24,386.0,H,Sincere,25.0,15.0
24,387.0,H,Sincere,25.0,15.0
24,388.0,H,Sincere,25.0,15.0
24,389.0,H,Sincere,25.0,15.0
24,390.0,H,Sincere,25.0,15.0
24,391.0,H,Sincere,25.0,15.0
24,392.0,H,Sincere,25.0,15.0
24,393.0,H,Sincere,25.0,15.0
24,394.0,H,Sincere,25.0,15.0
24,395.0,H,Sincere,25.0,15.0
24,396.0,H,Sincere,25.0,15.0
26,379.0,H,Sincere,10.0,15.0
26,380.0,H,Sincere,10.0,15.0
26,381.0,H,Sincere,10.0,15.0
26,382.0,H,Sincere,10.0,15.0
26,383.0,H,Sincere,10.0,15.0
26,384.0,H,Sincere,10.0,15.0
26,385.0,H,Sincere,10.0,15.0
26,386.0,H,Sincere,10.0,15.0
26,387.0,H,Sincere,10.0,15.0
26,388.0,H,Sincere,10.0,15.0
26,389.0,H,Sincere,10.0,15.0
26,390.0,H,Sincere,10.0,15.0
26,391.0,H,Sincere,10.0,15.0
26,392.0,H,Sincere,10.0,15.0
26,393.0,H,Sincere,10.0,15.0
26,394.0,H,Sincere,10.0,15.0
26,395.0,H,Sincere,10.0,15.0
26,396.0,H,Sincere,10.0,15.0
30,379.0,H,Sincere,20.0,0.0
30,380.0,H,Sincere,20.0,0.0
30,381.0,H,Sincere,20.0,0.0
30,382.0,H,Sincere,20.0,0.0
30,383.0,H,Sincere,20.0,0.0
30,384.0,H,Sincere,20.0,0.0
30,385.0,H,Sincere,20.0,0.0
30,386.0,H,Sincere,20.0,0.0
30,387.0,H,Sincere,20.0,0.0
30,388.0,H,Sincere,20.0,0.0
30,389.0,H,Sincere,20.0,0.0
30,390.0,H,Sincere,20.0,0.0
30,391.0,H,Sincere,20.0,0.0
30,392.0,H,Sincere,20.0,0.0
30,393.0,H,Sincere,20.0,0.0
30,394.0,H,Sincere,20.0,0.0
30,395.0,H,Sincere,20.0,0.0
30,396.0,H,Sincere,20.0,0.0
32,379.0,H,Sincere,1.0,10.0
32,380.0,H,Sincere,1.0,10.0
32,381.0,H,Sincere,1.0,10.0
32,382.0,H,Sincere,1.0,10.0
32,383.0,H,Sincere,1.0,10.0
32,384.0,H,Sincere,1.0,10.0
32,385.0,H,Sincere,1.0,10.0
32,386.0,H,Sincere,1.0,10.0
32,387.0,H,Sincere,1.0,10.0
32,388.0,H,Sincere,1.0,10.0
32,389.0,H,Sincere,1.0,10.0
32,390.0,H,Sincere,1.0,10.0
32,391.0,H,Sincere,1.0,10.0
32,392.0,H,Sincere,1.0,10.0
32,393.0,H,Sincere,1.0,10.0
32,394.0,H,Sincere,1.0,10.0
32,395.0,H,Sincere,1.0,10.0
32,396.0,H,Sincere,1.0,10.0
34,379.0,H,Sincere,10.0,10.0
34,380.0,H,Sincere,10.0,10.0
34,381.0,H,Sincere,10.0,10.0
34,382.0,H,Sincere,10.0,10.0
34,383.0,H,Sincere,10.0,10.0
34,384.0,H,Sincere,10.0,10.0
34,385.0,H,Sincere,10.0,10.0
34,386.0,H,Sincere,10.0,10.0
34,387.0,H,Sincere,10.0,10.0
34,388.0,H,Sincere,10.0,10.0
34,389.0,H,Sincere,10.0,10.0
34,390.0,H,Sincere,10.0,10.0
34,391.0,H,Sincere,10.0,10.0
34,392.0,H,Sincere,10.0,10.0
34,393.0,H,Sincere,10.0,10.0
34,394.0,H,Sincere,10.0,10.0
34,395.0,H,Sincere,10.0,10.0
34,396.0,H,Sincere,10.0,10.0
37,379.0,H,Sincere,10.0,10.0
37,380.0,H,Sincere,10.0,10.0
37,381.0,H,Sincere,10.0,10.0
37,382.0,H,Sincere,10.0,10.0
37,383.0,H,Sincere,10.0,10.0
37,384.0,H,Sincere,10.0,10.0
37,385.0,H,Sincere,10.0,10.0
37,386.0,H,Sincere,10.0,10.0
37,387.0,H,Sincere,10.0,10.0
